id,timestamp,total_vehicles,car,motorcycle,bike,truck,bus,camera_id,name,position,direction
1594,2025-03-26 17:59:53+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1595,2025-03-26 17:59:53+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1596,2025-03-26 17:59:53+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1597,2025-03-26 17:59:54+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1598,2025-03-26 17:59:54+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1599,2025-03-26 17:59:54+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1600,2025-03-26 17:59:54+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1601,2025-03-26 17:59:54+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1602,2025-03-26 17:59:54+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1603,2025-03-26 17:59:54+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1604,2025-03-26 17:59:54+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1605,2025-03-26 17:59:54+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1606,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1607,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1608,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1609,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1610,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1611,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1612,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1613,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1614,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1615,2025-03-26 17:59:55+00:00,13,10,0,0,0,3,1,cam1,rua abc,N
1616,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1617,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1618,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1619,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1620,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1621,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1622,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1623,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1624,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1625,2025-03-26 17:59:56+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1626,2025-03-26 17:59:57+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1627,2025-03-26 17:59:57+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1628,2025-03-26 17:59:57+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1629,2025-03-26 17:59:57+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1630,2025-03-26 17:59:57+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1631,2025-03-26 17:59:57+00:00,14,11,0,0,0,3,1,cam1,rua abc,N
1632,2025-03-26 17:59:57+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1633,2025-03-26 17:59:57+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1634,2025-03-26 17:59:57+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1635,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1636,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1637,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1638,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1639,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1640,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1641,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1642,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1643,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1644,2025-03-26 17:59:58+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1645,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1646,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1647,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1648,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1649,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1650,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1651,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1652,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1653,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1654,2025-03-26 17:59:59+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1655,2025-03-26 18:00:00+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1656,2025-03-26 18:00:00+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1657,2025-03-26 18:00:00+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1658,2025-03-26 18:00:00+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1659,2025-03-26 18:00:00+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1660,2025-03-26 18:00:00+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1661,2025-03-26 18:00:00+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1662,2025-03-26 18:00:00+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1663,2025-03-26 18:00:00+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1664,2025-03-26 18:00:01+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1665,2025-03-26 18:00:01+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1666,2025-03-26 18:00:01+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1667,2025-03-26 18:00:01+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1668,2025-03-26 18:00:01+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1669,2025-03-26 18:00:01+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1670,2025-03-26 18:00:01+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1671,2025-03-26 18:00:01+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1672,2025-03-26 18:00:01+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1673,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1674,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1675,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1676,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1677,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1678,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1679,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1680,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1681,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1682,2025-03-26 18:00:02+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1683,2025-03-26 18:00:03+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1684,2025-03-26 18:00:03+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1685,2025-03-26 18:00:03+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1686,2025-03-26 18:00:03+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1687,2025-03-26 18:00:03+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1688,2025-03-26 18:00:03+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1689,2025-03-26 18:00:03+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1690,2025-03-26 18:00:03+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1691,2025-03-26 18:00:03+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1692,2025-03-26 18:00:04+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1693,2025-03-26 18:00:04+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1694,2025-03-26 18:00:04+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1695,2025-03-26 18:00:04+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1696,2025-03-26 18:00:04+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1697,2025-03-26 18:00:04+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1698,2025-03-26 18:00:04+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1699,2025-03-26 18:00:04+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1700,2025-03-26 18:00:04+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1701,2025-03-26 18:00:05+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1702,2025-03-26 18:00:05+00:00,15,11,0,0,1,3,1,cam1,rua abc,N
1703,2025-03-26 18:00:05+00:00,16,11,0,0,2,3,1,cam1,rua abc,N
1704,2025-03-26 18:00:05+00:00,16,11,0,0,2,3,1,cam1,rua abc,N
1705,2025-03-26 18:00:05+00:00,16,11,0,0,2,3,1,cam1,rua abc,N
1706,2025-03-26 18:00:05+00:00,16,11,0,0,2,3,1,cam1,rua abc,N
1707,2025-03-26 18:00:05+00:00,17,12,0,0,2,3,1,cam1,rua abc,N
1708,2025-03-26 18:00:05+00:00,17,12,0,0,2,3,1,cam1,rua abc,N
1709,2025-03-26 18:00:05+00:00,17,12,0,0,2,3,1,cam1,rua abc,N
1710,2025-03-26 18:00:05+00:00,17,12,0,0,2,3,1,cam1,rua abc,N
1711,2025-03-26 18:00:06+00:00,17,12,0,0,2,3,1,cam1,rua abc,N
1712,2025-03-26 18:00:06+00:00,17,12,0,0,2,3,1,cam1,rua abc,N
1713,2025-03-26 18:00:06+00:00,17,12,0,0,2,3,1,cam1,rua abc,N
1714,2025-03-26 18:00:06+00:00,17,12,0,0,2,3,1,cam1,rua abc,N
1715,2025-03-26 18:00:06+00:00,18,13,0,0,2,3,1,cam1,rua abc,N
1716,2025-03-26 18:00:06+00:00,18,13,0,0,2,3,1,cam1,rua abc,N
1717,2025-03-26 18:00:06+00:00,18,13,0,0,2,3,1,cam1,rua abc,N
1718,2025-03-26 18:00:06+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1719,2025-03-26 18:00:06+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1720,2025-03-26 18:00:07+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1721,2025-03-26 18:00:07+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1722,2025-03-26 18:00:07+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1723,2025-03-26 18:00:07+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1724,2025-03-26 18:00:07+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1725,2025-03-26 18:00:07+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1726,2025-03-26 18:00:07+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1727,2025-03-26 18:00:07+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1728,2025-03-26 18:00:07+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1729,2025-03-26 18:00:08+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1730,2025-03-26 18:00:08+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1731,2025-03-26 18:00:08+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1732,2025-03-26 18:00:08+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1733,2025-03-26 18:00:08+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1734,2025-03-26 18:00:08+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1735,2025-03-26 18:00:08+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1736,2025-03-26 18:00:08+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1737,2025-03-26 18:00:08+00:00,19,14,0,0,2,3,1,cam1,rua abc,N
1738,2025-03-26 18:00:08+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1739,2025-03-26 18:00:09+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1740,2025-03-26 18:00:09+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1741,2025-03-26 18:00:09+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1742,2025-03-26 18:00:09+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1743,2025-03-26 18:00:09+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1744,2025-03-26 18:00:09+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1745,2025-03-26 18:00:09+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1746,2025-03-26 18:00:09+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1747,2025-03-26 18:00:09+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1748,2025-03-26 18:00:10+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1749,2025-03-26 18:00:10+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1750,2025-03-26 18:00:10+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1751,2025-03-26 18:00:10+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1752,2025-03-26 18:00:10+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1753,2025-03-26 18:00:10+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1754,2025-03-26 18:00:10+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1755,2025-03-26 18:00:10+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1756,2025-03-26 18:00:10+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1757,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1758,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1759,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1760,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1761,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1762,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1763,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1764,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1765,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1766,2025-03-26 18:00:11+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1767,2025-03-26 18:00:12+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1768,2025-03-26 18:00:12+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1769,2025-03-26 18:00:12+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1770,2025-03-26 18:00:12+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1771,2025-03-26 18:00:12+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1772,2025-03-26 18:00:12+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1773,2025-03-26 18:00:12+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1774,2025-03-26 18:00:12+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1775,2025-03-26 18:00:12+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1776,2025-03-26 18:00:13+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1777,2025-03-26 18:00:13+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1778,2025-03-26 18:00:13+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1779,2025-03-26 18:00:13+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1780,2025-03-26 18:00:13+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1781,2025-03-26 18:00:13+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1782,2025-03-26 18:00:13+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1783,2025-03-26 18:00:13+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1784,2025-03-26 18:00:13+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1785,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1786,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1787,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1788,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1789,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1790,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1791,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1792,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1793,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1794,2025-03-26 18:00:14+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1795,2025-03-26 18:00:15+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1796,2025-03-26 18:00:15+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1797,2025-03-26 18:00:15+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1798,2025-03-26 18:00:15+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1799,2025-03-26 18:00:15+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1800,2025-03-26 18:00:15+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1801,2025-03-26 18:00:15+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1802,2025-03-26 18:00:15+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1803,2025-03-26 18:00:15+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1804,2025-03-26 18:00:16+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1805,2025-03-26 18:00:16+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1806,2025-03-26 18:00:16+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1807,2025-03-26 18:00:16+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1808,2025-03-26 18:00:16+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1809,2025-03-26 18:00:16+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
1810,2025-03-26 18:00:16+00:00,20,15,0,0,2,3,1,cam1,rua abc,N
